series,test,start,end,hours,min,max,before,after,classification
rain_lenggries,frozen,2022-06-26 13:00:00+00:00,2022-06-27 16:00:00+00:00,28,0.0,0.0,0.1,4.1,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2022-06-29 02:00:00+00:00,2022-06-30 15:00:00+00:00,38,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2022-07-01 17:00:00+00:00,2022-07-04 00:00:00+00:00,56,0.0,0.0,1.2,1.7,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2022-07-08 07:00:00+00:00,2022-07-10 00:00:00+00:00,42,0.0,0.0,0.5,0.1,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2022-07-10 11:00:00+00:00,2022-07-14 21:00:00+00:00,107,0.0,0.0,0.1,0.6,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2022-07-15 06:00:00+00:00,2022-07-22 18:00:00+00:00,181,0.0,0.0,0.6,3.0,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2022-07-23 09:00:00+00:00,2022-07-25 20:00:00+00:00,60,0.0,0.0,0.3,1.7,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2022-07-26 15:00:00+00:00,2022-07-28 17:00:00+00:00,51,0.0,0.0,0.1,0.9,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2022-07-30 19:00:00+00:00,2022-08-02 00:00:00+00:00,54,0.0,0.0,0.3,8.0,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2022-08-02 05:00:00+00:00,2022-08-05 14:00:00+00:00,82,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2022-08-06 08:00:00+00:00,2022-08-15 07:00:00+00:00,216,0.0,0.0,0.1,2.9,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2022-08-16 00:00:00+00:00,2022-08-18 14:00:00+00:00,63,0.0,0.0,0.4,0.3,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2022-08-20 22:00:00+00:00,2022-08-26 18:00:00+00:00,141,0.0,0.0,0.1,3.9,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2022-08-28 15:00:00+00:00,2022-08-31 03:00:00+00:00,61,0.0,0.0,0.7,0.5,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2022-08-31 19:00:00+00:00,2022-09-03 14:00:00+00:00,68,0.0,0.0,0.2,13.6,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2022-09-03 21:00:00+00:00,2022-09-06 06:00:00+00:00,58,0.0,0.0,0.1,4.0,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2022-09-06 09:00:00+00:00,2022-09-08 02:00:00+00:00,42,0.0,0.0,0.1,2.7,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2022-09-11 16:00:00+00:00,2022-09-14 15:00:00+00:00,72,0.0,0.0,0.7,0.4,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2022-09-20 15:00:00+00:00,2022-09-24 14:00:00+00:00,96,0.0,0.0,0.1,0.3,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2022-09-30 01:00:00+00:00,2022-10-01 11:00:00+00:00,35,0.0,0.0,0.1,1.3,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2022-10-03 07:00:00+00:00,2022-10-08 15:00:00+00:00,129,0.0,0.0,0.1,0.3,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2022-10-09 15:00:00+00:00,2022-10-10 16:00:00+00:00,26,0.0,0.0,0.2,1.7,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2022-10-11 09:00:00+00:00,2022-10-13 22:00:00+00:00,62,0.0,0.0,0.1,0.5,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2022-10-15 21:00:00+00:00,2022-10-18 19:00:00+00:00,71,0.0,0.0,0.2,0.1,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2022-10-18 23:00:00+00:00,2022-10-21 20:00:00+00:00,70,0.0,0.0,1.6,0.1,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2022-10-23 03:00:00+00:00,2022-10-24 02:00:00+00:00,24,0.0,0.0,0.1,0.3,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2022-10-27 03:00:00+00:00,2022-11-03 23:00:00+00:00,189,0.0,0.0,0.1,1.3,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2022-11-06 01:00:00+00:00,2022-11-09 22:00:00+00:00,94,0.0,0.0,0.1,0.8,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2022-11-10 10:00:00+00:00,2022-11-16 04:00:00+00:00,139,0.0,0.0,0.1,0.4,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2022-11-19 00:00:00+00:00,2022-11-20 05:00:00+00:00,30,0.0,0.0,0.1,0.2,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2022-11-24 14:00:00+00:00,2022-11-25 18:00:00+00:00,29,0.0,0.0,0.2,0.4,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2022-11-26 17:00:00+00:00,2022-11-28 11:00:00+00:00,43,0.0,0.0,0.7,0.2,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2022-11-30 03:00:00+00:00,2022-12-02 07:00:00+00:00,53,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2022-12-02 18:00:00+00:00,2022-12-05 16:00:00+00:00,71,0.0,0.0,0.3,0.7,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2022-12-05 20:00:00+00:00,2022-12-07 07:00:00+00:00,36,0.0,0.0,0.5,0.1,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2022-12-07 12:00:00+00:00,2022-12-09 16:00:00+00:00,53,0.0,0.0,0.1,0.3,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2022-12-11 09:00:00+00:00,2022-12-14 04:00:00+00:00,68,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2022-12-17 00:00:00+00:00,2022-12-22 23:00:00+00:00,144,0.0,0.0,0.1,0.2,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2022-12-25 05:00:00+00:00,2022-12-26 15:00:00+00:00,35,0.0,0.0,0.4,0.1,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2022-12-27 07:00:00+00:00,2023-01-03 04:00:00+00:00,166,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2023-01-03 19:00:00+00:00,2023-01-05 01:00:00+00:00,31,0.0,0.0,0.2,0.4,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2023-01-05 22:00:00+00:00,2023-01-09 04:00:00+00:00,79,0.0,0.0,0.3,0.1,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2023-01-12 01:00:00+00:00,2023-01-13 13:00:00+00:00,37,0.0,0.0,0.4,0.4,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2023-01-14 01:00:00+00:00,2023-01-15 12:00:00+00:00,36,0.0,0.0,0.1,0.4,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2023-01-15 17:00:00+00:00,2023-01-19 03:00:00+00:00,83,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2023-01-19 05:00:00+00:00,2023-01-20 15:00:00+00:00,35,0.0,0.0,0.1,0.4,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2023-01-22 06:00:00+00:00,2023-01-26 22:00:00+00:00,113,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2023-01-28 03:00:00+00:00,2023-01-30 15:00:00+00:00,61,0.0,0.0,0.3,0.2,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2023-01-30 19:00:00+00:00,2023-02-01 05:00:00+00:00,35,0.0,0.0,0.8,0.2,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2023-02-06 02:00:00+00:00,2023-02-17 10:00:00+00:00,273,0.0,0.0,0.2,0.2,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2023-02-17 19:00:00+00:00,2023-02-19 05:00:00+00:00,35,0.0,0.0,0.1,0.2,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2023-02-26 22:00:00+00:00,2023-03-08 12:00:00+00:00,231,0.0,0.0,0.1,0.2,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2023-03-09 11:00:00+00:00,2023-03-10 10:00:00+00:00,24,0.0,0.0,0.1,0.9,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2023-03-15 10:00:00+00:00,2023-03-19 19:00:00+00:00,106,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2023-03-20 09:00:00+00:00,2023-03-24 10:00:00+00:00,98,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2023-03-28 02:00:00+00:00,2023-03-29 01:00:00+00:00,24,0.0,0.0,0.4,0.9,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2023-04-03 03:00:00+00:00,2023-04-07 05:00:00+00:00,99,0.0,0.0,0.1,0.2,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2023-04-09 01:00:00+00:00,2023-04-11 05:00:00+00:00,53,0.0,0.0,0.7,0.1,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2023-04-18 05:00:00+00:00,2023-04-19 11:00:00+00:00,31,0.0,0.0,0.1,1.1,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2023-04-20 05:00:00+00:00,2023-04-23 05:00:00+00:00,73,0.0,0.0,0.1,0.6,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2023-04-29 18:00:00+00:00,2023-05-01 14:00:00+00:00,45,0.0,0.0,1.2,5.0,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2023-05-02 16:00:00+00:00,2023-05-05 19:00:00+00:00,76,0.0,0.0,0.7,9.0,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2023-05-06 12:00:00+00:00,2023-05-07 12:00:00+00:00,25,0.0,0.0,0.6,4.3,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2023-05-08 22:00:00+00:00,2023-05-09 21:00:00+00:00,24,0.0,0.0,0.1,1.8,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2023-05-11 17:00:00+00:00,2023-05-13 05:00:00+00:00,37,0.0,0.0,0.8,0.1,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2023-05-17 12:00:00+00:00,2023-05-22 15:00:00+00:00,124,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2023-05-24 17:00:00+00:00,2023-06-05 05:00:00+00:00,277,0.0,0.0,0.1,0.5,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2023-06-05 09:00:00+00:00,2023-06-08 11:00:00+00:00,75,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2023-06-08 14:00:00+00:00,2023-06-16 11:00:00+00:00,190,0.0,0.0,0.8,1.0,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2023-06-16 21:00:00+00:00,2023-06-19 08:00:00+00:00,60,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2023-06-21 18:00:00+00:00,2023-06-22 20:00:00+00:00,27,0.0,0.0,3.7,0.2,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2023-06-24 02:00:00+00:00,2023-06-27 04:00:00+00:00,75,0.0,0.0,1.5,1.3,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2023-06-28 07:00:00+00:00,2023-06-29 23:00:00+00:00,41,0.0,0.0,0.2,0.1,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2023-07-26 17:00:00+00:00,2023-07-28 06:00:00+00:00,38,0.0,0.0,1.3,0.1,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2023-07-30 16:00:00+00:00,2023-07-31 22:00:00+00:00,31,0.0,0.0,0.2,0.1,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2023-08-07 20:00:00+00:00,2023-08-09 04:00:00+00:00,33,0.0,0.0,0.2,0.1,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2023-08-10 04:00:00+00:00,2023-08-12 13:00:00+00:00,58,0.0,0.0,0.2,0.1,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2023-08-12 16:00:00+00:00,2023-08-13 20:00:00+00:00,29,0.0,0.0,0.3,1.1,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2023-08-14 01:00:00+00:00,2023-08-15 14:00:00+00:00,38,0.0,0.0,0.3,1.3,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2023-08-15 18:00:00+00:00,2023-08-17 15:00:00+00:00,46,0.0,0.0,0.3,1.0,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2023-08-17 23:00:00+00:00,2023-08-23 06:00:00+00:00,128,0.0,0.0,0.4,1.7,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2023-08-23 08:00:00+00:00,2023-08-24 19:00:00+00:00,36,0.0,0.0,1.7,2.7,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2023-08-30 10:00:00+00:00,2023-09-12 19:00:00+00:00,322,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2023-09-14 04:00:00+00:00,2023-09-18 12:00:00+00:00,105,0.0,0.0,0.1,1.5,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2023-09-19 04:00:00+00:00,2023-09-22 03:00:00+00:00,72,0.0,0.0,0.2,0.5,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2023-09-23 12:00:00+00:00,2023-09-29 19:00:00+00:00,152,0.0,0.0,,0.1,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2023-09-30 02:00:00+00:00,2023-10-03 18:00:00+00:00,89,0.0,0.0,0.1,,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2023-10-04 07:00:00+00:00,2023-10-14 16:00:00+00:00,250,0.0,0.0,,,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2023-10-15 18:00:00+00:00,2023-10-18 16:00:00+00:00,71,0.0,0.0,0.4,0.2,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2023-10-18 18:00:00+00:00,2023-10-19 20:00:00+00:00,27,0.0,0.0,0.2,0.1,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2023-10-22 05:00:00+00:00,2023-10-24 11:00:00+00:00,55,0.0,0.0,0.1,0.3,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2023-10-28 04:00:00+00:00,2023-10-30 22:00:00+00:00,67,0.0,0.0,0.5,1.6,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2023-11-01 02:00:00+00:00,2023-11-02 15:00:00+00:00,38,0.0,0.0,0.1,1.8,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2023-11-05 17:00:00+00:00,2023-11-07 12:00:00+00:00,44,0.0,0.0,0.1,3.1,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2023-11-07 22:00:00+00:00,2023-11-10 12:00:00+00:00,63,0.0,0.0,0.1,0.4,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2023-11-15 15:00:00+00:00,2023-11-16 20:00:00+00:00,30,0.0,0.0,0.1,2.0,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2023-11-19 18:00:00+00:00,2023-11-21 06:00:00+00:00,37,0.0,0.0,0.2,0.1,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2023-11-22 16:00:00+00:00,2023-11-24 04:00:00+00:00,37,0.0,0.0,0.1,0.4,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2023-11-26 16:00:00+00:00,2023-11-27 22:00:00+00:00,31,0.0,0.0,0.2,0.8,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2023-11-29 03:00:00+00:00,2023-11-30 08:00:00+00:00,30,0.0,0.0,0.1,0.3,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2023-12-02 20:00:00+00:00,2023-12-04 18:00:00+00:00,47,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2023-12-15 10:00:00+00:00,2023-12-20 07:00:00+00:00,118,0.0,0.0,0.3,0.5,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2023-12-23 09:00:00+00:00,2023-12-24 17:00:00+00:00,33,0.0,0.0,0.3,0.6,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2023-12-24 20:00:00+00:00,2023-12-31 16:00:00+00:00,165,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2024-01-01 00:00:00+00:00,2024-01-03 00:00:00+00:00,49,0.0,0.0,0.1,0.4,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2024-01-03 22:00:00+00:00,2024-01-05 23:00:00+00:00,50,0.0,0.0,0.1,0.5,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2024-01-08 00:00:00+00:00,2024-01-15 03:00:00+00:00,172,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2024-01-15 22:00:00+00:00,2024-01-17 09:00:00+00:00,36,0.0,0.0,0.5,0.8,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2024-01-19 09:00:00+00:00,2024-01-22 19:00:00+00:00,83,0.0,0.0,0.1,0.8,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2024-01-27 05:00:00+00:00,2024-02-01 09:00:00+00:00,125,0.0,0.0,0.1,3.2,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2024-02-02 14:00:00+00:00,2024-02-07 23:00:00+00:00,130,0.0,0.0,0.9,0.5,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2024-02-08 08:00:00+00:00,2024-02-11 01:00:00+00:00,66,0.0,0.0,0.2,0.2,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2024-02-13 07:00:00+00:00,2024-02-14 16:00:00+00:00,34,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2024-02-14 18:00:00+00:00,2024-02-16 23:00:00+00:00,54,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2024-02-20 12:00:00+00:00,2024-02-22 21:00:00+00:00,58,0.0,0.0,0.4,0.2,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2024-02-23 19:00:00+00:00,2024-03-01 15:00:00+00:00,165,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2024-03-01 20:00:00+00:00,2024-03-05 06:00:00+00:00,83,0.0,0.0,0.1,0.2,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2024-03-07 09:00:00+00:00,2024-03-10 18:00:00+00:00,82,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2024-03-10 20:00:00+00:00,2024-03-11 23:00:00+00:00,28,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2024-03-14 01:00:00+00:00,2024-03-15 11:00:00+00:00,35,0.0,0.0,0.7,0.7,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2024-03-19 07:00:00+00:00,2024-03-21 09:00:00+00:00,51,0.0,0.0,0.1,1.0,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2024-03-21 21:00:00+00:00,2024-03-23 10:00:00+00:00,38,0.0,0.0,0.1,1.6,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2024-03-25 01:00:00+00:00,2024-03-27 16:00:00+00:00,64,0.0,0.0,0.6,0.4,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2024-03-28 18:00:00+00:00,2024-04-01 09:00:00+00:00,88,0.0,0.0,0.2,2.1,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2024-04-02 18:00:00+00:00,2024-04-03 17:00:00+00:00,24,0.0,0.0,0.1,0.7,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2024-04-05 03:00:00+00:00,2024-04-09 18:00:00+00:00,112,0.0,0.0,0.1,0.3,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2024-04-10 10:00:00+00:00,2024-04-15 08:00:00+00:00,119,0.0,0.0,1.2,0.3,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2024-04-25 00:00:00+00:00,2024-05-03 01:00:00+00:00,194,0.0,0.0,0.1,0.9,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2024-05-04 01:00:00+00:00,2024-05-06 13:00:00+00:00,61,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2024-05-08 23:00:00+00:00,2024-05-13 02:00:00+00:00,100,0.0,0.0,0.3,0.1,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2024-05-13 14:00:00+00:00,2024-05-16 20:00:00+00:00,79,0.0,0.0,0.3,0.1,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2024-05-17 22:00:00+00:00,2024-05-18 21:00:00+00:00,24,0.0,0.0,0.1,4.2,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2024-05-26 02:00:00+00:00,2024-05-27 18:00:00+00:00,41,0.0,0.0,0.4,2.4,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2024-05-28 08:00:00+00:00,2024-05-29 09:00:00+00:00,26,0.0,0.0,0.2,0.1,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2024-06-04 12:00:00+00:00,2024-06-05 18:00:00+00:00,31,0.0,0.0,0.1,1.6,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2024-06-12 00:00:00+00:00,2024-06-13 08:00:00+00:00,33,0.0,0.0,0.1,0.5,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2024-06-13 14:00:00+00:00,2024-06-15 11:00:00+00:00,46,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2024-06-16 07:00:00+00:00,2024-06-17 15:00:00+00:00,33,0.0,0.0,0.1,6.4,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2024-06-17 23:00:00+00:00,2024-06-19 02:00:00+00:00,28,0.0,0.0,1.9,0.1,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2024-06-19 05:00:00+00:00,2024-06-20 13:00:00+00:00,33,0.0,0.0,0.2,0.4,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2024-06-20 16:00:00+00:00,2024-06-21 18:00:00+00:00,27,0.0,0.0,4.3,0.8,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2024-06-23 07:00:00+00:00,2024-06-25 06:00:00+00:00,48,0.0,0.0,0.1,,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2024-07-05 07:00:00+00:00,2024-07-06 16:00:00+00:00,34,0.0,0.0,,0.1,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2024-07-08 07:00:00+00:00,2024-07-10 13:00:00+00:00,55,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2024-07-13 18:00:00+00:00,2024-07-16 03:00:00+00:00,58,0.0,0.0,0.1,0.6,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2024-07-17 06:00:00+00:00,2024-07-20 06:00:00+00:00,73,0.0,0.0,0.1,0.8,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2024-07-20 10:00:00+00:00,2024-07-21 15:00:00+00:00,30,0.0,0.0,0.7,8.9,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2024-07-22 17:00:00+00:00,2024-07-23 22:00:00+00:00,30,0.0,0.0,1.3,0.2,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2024-07-24 06:00:00+00:00,2024-07-27 17:00:00+00:00,84,0.0,0.0,0.1,0.8,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2024-07-28 13:00:00+00:00,2024-07-31 18:00:00+00:00,78,0.0,0.0,0.3,0.8,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2024-08-02 03:00:00+00:00,2024-08-03 09:00:00+00:00,31,0.0,0.0,0.9,0.7,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2024-08-04 08:00:00+00:00,2024-08-07 11:00:00+00:00,76,0.0,0.0,0.3,0.4,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2024-08-07 14:00:00+00:00,2024-08-08 13:00:00+00:00,24,0.0,0.0,0.1,0.8,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2024-08-08 22:00:00+00:00,2024-08-12 10:00:00+00:00,85,0.0,0.0,0.2,,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2024-08-14 21:00:00+00:00,2024-08-16 22:00:00+00:00,50,0.0,0.0,0.3,0.1,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2024-08-19 17:00:00+00:00,2024-08-24 16:00:00+00:00,120,0.0,0.0,0.1,0.5,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2024-08-26 22:00:00+00:00,2024-09-02 19:00:00+00:00,166,0.0,0.0,0.1,0.2,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2024-09-05 02:00:00+00:00,2024-09-08 13:00:00+00:00,84,0.0,0.0,0.1,0.4,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2024-09-10 13:00:00+00:00,2024-09-11 15:00:00+00:00,27,0.0,0.0,0.2,0.7,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2024-09-17 09:00:00+00:00,2024-09-23 22:00:00+00:00,158,0.0,0.0,0.4,0.1,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2024-09-25 01:00:00+00:00,2024-09-26 17:00:00+00:00,41,0.0,0.0,0.1,1.7,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2024-09-29 07:00:00+00:00,2024-10-01 13:00:00+00:00,55,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2024-10-05 09:00:00+00:00,2024-10-06 23:00:00+00:00,39,0.0,0.0,0.1,0.4,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2024-10-07 01:00:00+00:00,2024-10-08 16:00:00+00:00,40,0.0,0.0,0.4,0.1,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2024-10-09 03:00:00+00:00,2024-10-10 06:00:00+00:00,28,0.0,0.0,0.1,3.3,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2024-10-11 14:00:00+00:00,2024-10-12 20:00:00+00:00,31,0.0,0.0,0.2,0.1,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2024-10-13 18:00:00+00:00,2024-10-14 17:00:00+00:00,24,0.0,0.0,0.2,0.5,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2024-10-15 02:00:00+00:00,2024-10-18 07:00:00+00:00,78,0.0,0.0,0.1,0.5,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2024-10-18 18:00:00+00:00,2024-10-22 19:00:00+00:00,98,0.0,0.0,0.1,1.0,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2024-10-23 23:00:00+00:00,2024-11-13 17:00:00+00:00,499,0.0,0.0,0.3,0.6,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2024-11-14 01:00:00+00:00,2024-11-17 20:00:00+00:00,92,0.0,0.0,0.1,0.6,plausible_physical_zero_not_rejected
rain_lenggries,frozen,2024-11-18 05:00:00+00:00,2024-11-20 01:00:00+00:00,45,0.0,0.0,0.1,4.7,plausible_physical_zero_not_rejected
